ann‚eCAN;paysSelection;maillotNum;posteJeu;Joueur;DateNaiss 1;date_naiss;DateNaiss 2;paysClub;Club;club_2
2008;Egypte;12;Milieu de terrain;Omar Gamal;16 September 1982 ;1982-09-16;25;Egypte;ÿIsmaily;Ismaily SC
2008;Egypte;13;D‚fenseur;Tarek El-Sayed;9 October 1978 ;1978-10-09;29;Egypte;ÿAl-Zamalek;Zamalek SC
2008;Egypte;14;D‚fenseur;Sayed Moawad;25 February 1979 ;1979-02-25;28;Egypte;ÿIsmaily;Ismaily SC
2008;Egypte;15;Milieu de terrain;Ahmed Shaaban;10 October 1978 ;1978-10-10;29;Egypte;ÿPetrojet;Petrojet FC
2008;Egypte;16;Gardien de but;Mohamed Abdel Monsef;6 February 1977 ;1977-02-06;30;Egypte;ÿAl-Zamalek;Zamalek SC
2008;Egypte;17;Milieu de terrain;Ahmed Hassan(c;2 May 1975 ;1975-05-02;32;Belgique;ÿAnderlecht;R.S.C. Anderlecht
2008;Egypte;18;Attaquant;Mohamed Fadl;21 July 1981 ;1981-07-21;26;Egypte;ÿIsmaily;Ismaily SC
2008;Egypte;19;Attaquant;Amr Zaki;1 April 1983 ;1983-04-01;24;Egypte;ÿAl-Zamalek;Zamalek SC
2008;Egypte;20;D‚fenseur;Wael Gomaa;3 August 1975 ;1975-08-03;32;Qatar;ÿAl-Siliya;Al-Sailiya Sports Club
2008;Egypte;21;Milieu de terrain;Hassan Mostafa;20 November 1979 ;1979-11-20;28;Arabie Saoudite;ÿAl-Wehda;Alehda FC
2008;Egypte;22;Milieu de terrain;Mohamed Aboutrika;7 November 1978 ;1978-11-07;29;Egypte;ÿAl Ahly;Al Ahly SC
2008;Egypte;23;Gardien de but;Mohamed Sobhy;30 August 1981 ;1981-08-30;26;Egypte;ÿIsmaily;Ismaily SC
2008;Ghana;1;Gardien de but;Sammy Adjei;1 September 1980 ;1980-09-01;27;Israel;ÿAshdod;F.C. Ashdod
2008;Ghana;2;D‚fenseur;Hans Sarpei;28 June 1976 ;1976-06-28;31;Allemagne;ÿBayer Leverkusen;ÿBayer Leverkusen
2008;Ghana;3;Attaquant;Asamoah Gyan;22 November 1985 ;1985-11-22;22;Italie;ÿUdinese;Udinese Calcio
2008;Ghana;4;D‚fenseur;John Paintsil;15 June 1981 ;1981-06-15;26;Angleterre;ÿWest Ham United;West Ham United F.C.
2008;Ghana;5;D‚fenseur;John Mensah;29 November 1982 ;1982-11-29;25;France;ÿRennes;Stade Rennais F.C.
2008;Ghana;6;Milieu de terrain;Anthony Annan;21 July 1986 ;1986-07-21;21;NorvŠge;ÿStart;IK Start
2008;Ghana;7;Milieu de terrain;Laryea Kingston;7 November 1980 ;1980-11-07;27;Ecosse;ÿHearts;Heart of Midlothian F.C.
2008;Ghana;8;Milieu de terrain;Michael Essien;3 December 1982 ;1982-12-03;25;Angleterre;ÿChelsea;Chelsea F.C.
2008;Ghana;9;Attaquant;Junior Agogo;1 August 1979 ;1979-08-01;28;Angleterre;ÿNottingham Forest;Nottingham Forest F.C.
2008;Ghana;10;Attaquant;Kwadwo Asamoah;12 September 1988 ;1988-09-12;19;Ghana;ÿLiberty Professionals;Liberty Professionals F.C.
2008;Ghana;11;Milieu de terrain;Sulley Muntari;27 August 1984 ;1984-08-27;23;Angleterre;ÿPortsmouth;Portsmouth F.C.
2008;Ghana;12;Attaquant;Andr‚ Ayew;17 December 1989 ;1989-12-17;18;France;ÿMarseille;Olympique de Marseille
2008;Ghana;13;Attaquant;Baffour Gyan;2 July 1980 ;1980-07-02;27;Russie;ÿSaturn Ramenskoye;FC Leon Saturn
2008;Ghana;14;Milieu de terrain;Bennard Yao Kumordzi;21 March 1985 ;1985-03-21;22;GrŠce;ÿPanionios;Panionios F.C.
2008;Ghana;15;Milieu de terrain;Ahmed Barusso;26 December 1984 ;1984-12-26;23;Italie;ÿRoma;A.S. Roma
2008;Ghana;16;Gardien de but;Abdul Fatawu Dauda;6 April 1985 ;1985-04-06;22;Ghana;ÿAshanti Gold;Ashanti Gold SC
2008;Ghana;17;D‚fenseur;Nana Akwasi Asare;11 July 1986 ;1986-07-11;21;Belgique;ÿKV Mechelen;KV Mechelen
2008;Ghana;18;D‚fenseur;Eric Addo;12 November 1978 ;1978-11-12;29;Pays-Bas;ÿPSV;PSV Eindhoven
2008;Ghana;19;D‚fenseur;Illiasu Shilla;26 October 1982 ;1982-10-26;25;Russie;ÿSaturn Ramenskoye;FC Leon Saturn
2008;Ghana;20;Attaquant;Quincy Owusu-Abeyie;15 April 1986 ;1986-04-15;21;Espagne;ÿCelta Vigo;CD Vigo FS
2008;Ghana;21;D‚fenseur;Harrison Afful;24 June 1986 ;1986-06-24;21;Ghana;ÿAsante Kotoko;Asante Kotoko F.C.
2008;Ghana;22;Gardien de but;Richard Kingsonÿ(c;13 June 1978 ;1978-06-13;29;Angleterre;ÿBirmingham City;Birmingham City F.C.
2008;Ghana;23;Attaquant;Haminu Dramani;1 April 1986 ;1986-04-01;21;Russie;ÿLokomotiv Moscow;FC Lokomotiv Moscow
2008;Guin‚e;1;Gardien de but;Naby Diarso;31 December 1976 ;1976-12-31;31;Guin‚e;ÿSatellite;Satellite FC
2008;Guin‚e;2;Milieu de terrain;Pascal Feindounoÿ(c;27 February 1981 ;1981-02-27;26;France;ÿSaint-tienne;AS Saint-tienne
2008;Guin‚e;3;D‚fenseur;Ibrahima Camara;1 January 1985 ;1985-01-01;23;France;ÿLe Mans;Le Mans F.C.
2008;Guin‚e;4;Milieu de terrain;Mohamed Cisse;10 February 1982 ;1982-02-10;25;Turquie;ÿBursaspor;Bursaspor
2008;Guin‚e;5;D‚fenseur;Bobo Bald‚;5 October 1975 ;1975-10-05;32;Ecosse;ÿCeltic;Celtic F.C.
2008;Guin‚e;6;D‚fenseur;Kamil Zayatte;7 March 1985 ;1985-03-07;22;Suisse;ÿYoung Boys;BSC Young Boys
2008;Guin‚e;7;Attaquant;Fod‚ Mansar‚;3 September 1981 ;1981-09-03;26;France;ÿToulouse;Toulouse FC
2008;Guin‚e;8;Milieu de terrain;Kanfory Sylla;7 July 1980 ;1980-07-07;27;Turquie;ÿSivasspor;Sivasspor
2008;Guin‚e;9;Attaquant;Victor Correia;12 January 1985 ;1985-01-12;23;France;ÿCherbourg;ÿCherbourg
2008;Guin‚e;10;Attaquant;Isma‰l Bangoura;2 January 1985 ;1985-01-02;23;Ukraine;ÿDynamo Kyiv;FC Dynamo Kyiv
2008;Guin‚e;11;Attaquant;Souleymane Youla;29 November 1981 ;1981-11-29;26;France;ÿLille;Lille OSC
2008;Guin‚e;12;D‚fenseur;Als‚ny Camara;4 November 1986 ;1986-11-04;21;France;ÿRodez;Rodez AF
2008;Guin‚e;13;Milieu de terrain;Mohamed Sakho;5 August 1988 ;1988-08-05;19;Tunisie;ÿtoile du Sahel;toile Sportive du Sahel
2008;Guin‚e;14;Milieu de terrain;Naby Soumah;22 April 1988 ;1988-04-22;19;Tunisie;ÿSfaxien;CS Sfaxien
2008;Guin‚e;15;D‚fenseur;Oumar Kalabane;8 April 1981 ;1981-04-08;26;Turquie;ÿManisaspor;Manisaspor
2008;Guin‚e;16;Gardien de but;K‚moko Camara;5 April 1975 ;1975-04-05;32;No club; No club; No club
2008;Guin‚e;17;D‚fenseur;Mamadou Alimou Diallo;2 December 1984 ;1984-12-02;23;Turquie;ÿSivasspor;Sivasspor
2008;Guin‚e;18;Milieu de terrain;Samuel Johnson;25 January 1984 ;1984-01-25;23;Egypte;ÿIsmaily;Ismaily SC
2008;Guin‚e;19;Attaquant;Karamoko Cisse;14 November 1988 ;1988-11-14;19;Italie;ÿHellas Verona;ÿHellas Verona
2008;Guin‚e;20;D‚fenseur;Habib Jean Balde;8 February 1985 ;1985-02-08;22;France;ÿReims;Stade de Reims
2008;Guin‚e;21;D‚fenseur;Daouda Jabi;10 April 1981 ;1981-04-10;26;Turquie;ÿTrabzonspor;Trabzonspor
2008;Guin‚e;22;Gardien de but;Naby Yattara;12 January 1984 ;1984-01-12;24;Belgique;ÿCouillet;Football Couillet-Marcinelle
2008;Guin‚e;23;D‚fenseur;Mamadou Bah;25 April 1988 ;1988-04-25;19;France;ÿStrasbourg;RC Strasbourg
2008;Mali;1;Gardien de but;Mahamadou Sidib‚;8 October 1978 ;1978-10-08;29;GrŠce;ÿPAS Giannina;ÿPAS Giannina
2008;Mali;2;D‚fenseur;Boubacar Kon‚;21 August 1984 ;1984-08-21;23;Maroc;ÿMaghreb Fez;Maghreb Association Sportive de FŠs
2008;Mali;3;D‚fenseur;Adama Tamboura;18 May 1985 ;1985-05-18;22;SuŠde;ÿHelsingborgs IF;Helsingborgs IF
2008;Mali;4;D‚fenseur;Adama Coulibaly;10 September 1980 ;1980-09-10;27;France;ÿLens;R.C. Lens
2008;Mali;5;D‚fenseur;Souleymane Diamoutene;30 January 1983 ;1983-01-30;24;Italie;ÿLecce;U.S. Lecce
2008;Mali;6;Milieu de terrain;Mahamadou Diarraÿ(c;18 May 1981 ;1981-05-18;26;Espagne;ÿReal Madrid;Real Madrid Femenino
2008;Mali;7;Attaquant;Mamady Sidib‚;18 December 1979 ;1979-12-18;28;Angleterre;ÿStoke City;ÿStoke City
2008;Mali;8;Milieu de terrain;Bassala Tour‚;21 February 1976 ;1976-02-21;31;GrŠce;ÿLevadikos;ÿLevadikos
2008;Mali;9;Milieu de terrain;Amadou Sidib‚;19 February 1986 ;1986-02-19;21;Mali;ÿDjoliba AC;Djoliba AC
2008;Mali;10;Attaquant;Dramane Traor‚;17 June 1982 ;1982-06-17;25;Russie;ÿLokomotiv Moscow;FC Lokomotiv Moscow
2008;Mali;11;Milieu de terrain;Djibril Sidib‚;23 March 1982 ;1982-03-23;25;France;ÿChƒteauroux;LB Chƒteauroux
2008;Mali;12;Milieu de terrain;Seydou Keita;16 January 1980 ;1980-01-16;28;Espagne;ÿSevilla;Sevilla FC
2008;Mali;13;Attaquant;Mamadou Diallo;17 April 1982 ;1982-04-17;25;Qatar;ÿQatar SC;Qatar SC
2008;Mali;14;Milieu de terrain;Drissa Diakit‚;18 February 1985 ;1985-02-18;22;France;ÿNice;OGC Nice
2008;Mali;15;D‚fenseur;C‚dric Kant‚;6 July 1979 ;1979-07-06;28;France;ÿNice;OGC Nice
2008;Mali;16;Gardien de but;Soumaila Diakite;25 August 1984 ;1984-08-25;23;Mali;ÿStade Malien;Stade Malien
2008;Mali;17;D‚fenseur;Sammy Traor‚;25 February 1976 ;1976-02-25;31;France;ÿAuxerre;AJ Auxerre
2008;Mali;18;Milieu de terrain;Souleymane Demb‚l‚;3 September 1984 ;1984-09-03;23;Mali;ÿDjoliba AC;Djoliba AC
2008;Mali;19;Attaquant;Fr‚d‚ric Kanout‚;2 September 1977 ;1977-09-02;30;Espagne;ÿSevilla;Sevilla FC
2008;Mali;20;Milieu de terrain;Mohamed Sissoko;27 January 1985 ;1985-01-27;22;Angleterre;ÿLiverpool;ÿLiverpool
2008;Mali;21;Attaquant;Mahamadou Dissa;18 May 1979 ;1979-05-18;28;Belgique;ÿRoeselare;K.S.V. Roeselare
2008;Mali;22;Gardien de but;Oumar Sissoko;13 September 1987 ;1987-09-13;20;France;ÿMetz;FC Metz
2008;Mali;23;D‚fenseur;Moussa Coulibaly;19 May 1981 ;1981-05-19;26;Alg‚rie;ÿMC Algiers;Mouloudia Club of Algiers
2008;Maroc;1;Gardien de but;Nadir Lamyaghri;13 February 1976 ;1976-02-13;31;Maroc;ÿWydad Casablanca;Wydad Athletic Club
2008;Maroc;2;D‚fenseur;Micka‰l Chr‚tien Basser;10 July 1984 ;1984-07-10;23;France;ÿNancy;A.S. Nancy-Lorraine
2008;Maroc;3;D‚fenseur;Hicham Mahdoufi;5 August 1984 ;1984-08-05;23;Ukraine;ÿMetalist Kharkiv;FC Metalist Kharkiv
2008;Maroc;4;D‚fenseur;Abdeslam Ouaddou;1 November 1978 ;1978-11-01;29;France;ÿValenciennes;Valenciennes F.C.
2008;Maroc;5;D‚fenseur;Talal El Karkouri;8 July 1976 ;1976-07-08;31;Qatar;ÿQatar SC;Qatar SC
2008;Maroc;6;D‚fenseur;Amin Erbati;3 September 1981 ;1981-09-03;26;Emirats Arabes Unis;ÿDhafra;Al Dhafra Club
2008;Maroc;7;Attaquant;Soufiane Alloudi;1 July 1983 ;1983-07-01;24;Emirats Arabes Unis;ÿAl-Ain;Al Ain FC
2008;Maroc;8;Milieu de terrain;Abdelkarim Kissi;5 May 1980 ;1980-05-05;27;Chypre;ÿEnosis Neon Paralimni;Enosis Neon Paralimni FC
2008;Maroc;9;Attaquant;Bouchaib El Moubarki;12 January 1978 ;1978-01-12;30;France;ÿGrenoble;Grenoble Foot 38
2008;Maroc;10;Attaquant;Tarik Sektioui;13 May 1977 ;1977-05-13;30;Portugal;ÿPorto;FC Porto
2008;Maroc;11;Attaquant;Moncef Zerka;31 August 1981 ;1981-08-31;26;France;ÿNancy;A.S. Nancy-Lorraine
2008;Maroc;12;Gardien de but;Khalid Fouhami;15 December 1972 ;1972-12-15;35;Maroc;ÿRaja Casablanca;Raja de Casablanca
2008;Maroc;13;Milieu de terrain;Houssine Kharja;9 November 1982 ;1982-11-09;25;Italie;ÿPiacenza;Piacenza Calcio
2008;Maroc;14;D‚fenseur;Abdessamad Chahiri;17 May 1982 ;1982-05-17;25;Maroc;ÿDifaa El Jadida;Difaa Hassani El Jadidi
2008;Maroc;15;Milieu de terrain;Youssef Safriÿ(c;3 January 1977 ;1977-01-03;31;Angleterre;ÿSouthampton;Southampton F.C.
2008;Maroc;16;Attaquant;Youssef Mokhtari;5 March 1979 ;1979-03-05;28;Qatar;ÿAl-Rayyan;Al-Rayyan
2008;Maroc;17;Attaquant;Marouane Chamakh;10 January 1984 ;1984-01-10;24;France;ÿGirondins de Bordeaux;ÿGirondins de Bordeaux
2008;Maroc;18;Milieu de terrain;Abderrahman Kabous;24 April 1983 ;1983-04-24;24;Bulgarie;ÿCSKA Sofia;PFC CSKA Sofia
2008;Maroc;19;D‚fenseur;Jamal Alioui;6 February 1982 ;1982-02-06;25;Suisse;ÿSion;FC Sion
2008;Maroc;20;Attaquant;Youssouf Hadji;3 June 1980 ;1980-06-03;27;France;ÿNancy;A.S. Nancy-Lorraine
2008;Maroc;21;D‚fenseur;Badr El Kaddouri;31 January 1981 ;1981-01-31;26;Ukraine;ÿDynamo Kyiv;FC Dynamo Kyiv
2008;Maroc;22;Gardien de but;Abdelillah Bagui;17 February 1978 ;1978-02-17;29;Maroc;ÿMaghreb Fez;Maghreb Association Sportive de FŠs
2008;Maroc;23;Attaquant;Hicham Aboucherouane;2 April 1981 ;1981-04-02;26;Tunisie;ÿEsp‚rance de Tunis;Esp‚rance Sportive de Tunis
2008;Namibie;1;Gardien de but;Athiel Mbaha;5 December 1976 ;1976-12-05;31;Namibie;ÿOrlando Pirates;Orlando Pirates F.C.
2008;Namibie;2;D‚fenseur;Jeremiah Baisako;13 July 1980 ;1980-07-13;27;Afrique du Sud;ÿFree State Stars;Free State Stars F.C.
2008;Namibie;3;D‚fenseur;Hartman Toromba;2 November 1984 ;1984-11-02;23;Afrique du Sud;ÿBlack Leopards;Black Leopards F.C.
2008;Namibie;4;D‚fenseur;Maleagi Ngarizemo;20 June 1979 ;1979-06-20;28;Afrique du Sud;ÿFC Cape Town;F.C. Cape Town
2008;Namibie;5;D‚fenseur;Richard Gariseb;3 February 1980 ;1980-02-03;27;Afrique du Sud;ÿWits University;Bidvest Wits F.C.
2008;Namibie;6;D‚fenseur;Franklin April;18 April 1984 ;1984-04-18;23;Namibie;ÿCivics;F.C. Civics Windhoek
2008;Namibie;7;Milieu de terrain;Collin Benjamin;3 August 1978 ;1978-08-03;29;Allemagne;ÿHamburger SV;ÿHamburger SV
2008;Namibie;8;Milieu de terrain;Oliver Risserÿ(c;17 September 1980 ;1980-09-17;27;Allemagne;ÿHannover 96 II;ÿHannover 96 II
2008;Namibie;9;Attaquant;Levis Swartbooi;18 March 1984 ;1984-03-18;23;Angola;ÿPrimeiro de Agosto;Clube Desportivo Primeiro de Agosto
2008;Namibie;10;Milieu de terrain;Abraham Shatimuene;2 April 1986 ;1986-04-02;21;Angola;ÿPrimeiro de Agosto;Clube Desportivo Primeiro de Agosto
2008;Namibie;11;Milieu de terrain;Sydney Plaatjies;25 November 1981 ;1981-11-25;26;Afrique du Sud;ÿJomo Cosmos;Jomo Cosmos F.C.
2008;Namibie;12;Attaquant;Muna Katupose;22 February 1988 ;1988-02-22;19;Namibie;ÿOshakati City;Oshakati City F.C.
2008;Namibie;13;D‚fenseur;Michael Pienaar;10 October 1982 ;1982-10-10;25;Afrique du Sud;ÿFree State Stars;Free State Stars F.C.
2008;Namibie;14;Milieu de terrain;Brian Brendell;7 September 1986 ;1986-09-07;21;Namibie;ÿCivics;F.C. Civics Windhoek
2008;Namibie;15;Attaquant;Rudolph Bester;19 July 1983 ;1983-07-19;24;Namibie;ÿEleven Arrows;Eleven Arrows F.C.
2008;Namibie;16;Gardien de but;Abisai Shiningayamwe;3 August 1978 ;1978-08-03;29;Afrique du Sud;ÿJomo Cosmos;Jomo Cosmos F.C.
2008;Namibie;17;Milieu de terrain;Quinton Jacobs;21 January 1979 ;1979-01-21;28;NorvŠge;ÿBryne;Bryne FK
2008;Namibie;18;D‚fenseur;Gottlieb Nakuta;8 May 1988 ;1988-05-08;19;Namibie;ÿBlue Waters;Blue Waters F.C.
2008;Namibie;19;Attaquant;Lazarus Kaimbi;12 August 1988 ;1988-08-12;19;Afrique du Sud;ÿJomo Cosmos;Jomo Cosmos F.C.
2008;Namibie;20;Attaquant;Pineas Jacob;29 October 1985 ;1985-10-29;22;Afrique du Sud;ÿFree State Stars;Free State Stars F.C.
2008;Namibie;21;Milieu de terrain;Wycliff Kambonde;10 January 1988 ;1988-01-10;20;Afrique du Sud;ÿJomo Cosmos;Jomo Cosmos F.C.
2008;Namibie;22;Milieu de terrain;Jamuovandu Ngatjizeko;28 December 1984 ;1984-12-28;23;Namibie;ÿCivics;F.C. Civics Windhoek
2008;Namibie;23;Gardien de but;Ephraim Tjihonge;23 May 1986 ;1986-05-23;21;Afrique du Sud;ÿBlack Leopards;Black Leopards F.C.
2008;Nigeria;1;Gardien de but;Vincent Enyeama;29 August 1982 ;1982-08-29;25;Israel;ÿHapoel Tel Aviv;Hapoel Tel Aviv F.C.
2008;Nigeria;2;D‚fenseur;Joseph Yobo;6 September 1980 ;1980-09-06;27;Angleterre;ÿEverton;ÿEverton
2008;Nigeria;3;D‚fenseur;Taye Taiwo;16 April 1985 ;1985-04-16;22;France;ÿMarseille;Olympique de Marseille
2008;Nigeria;4;Attaquant;Nwankwo Kanuÿ(c;1 August 1976 ;1976-08-01;31;Angleterre;ÿPortsmouth;Portsmouth F.C.
2008;Nigeria;5;D‚fenseur;Obinna Nwaneri;19 March 1982 ;1982-03-19;25;Suisse;ÿSion;FC Sion
2008;Nigeria;6;D‚fenseur;Danny Shittu;2 September 1980 ;1980-09-02;27;Angleterre;ÿWatford;Watford F.C.
2008;Nigeria;7;Attaquant;John Utaka;8 January 1982 ;1982-01-08;26;Angleterre;ÿPortsmouth;Portsmouth F.C.
2008;Nigeria;8;Attaquant;Yakubu;22 November 1982 ;1982-11-22;25;Angleterre;ÿEverton;ÿEverton
2008;Nigeria;9;Attaquant;Obafemi Martins;28 October 1984 ;1984-10-28;23;Angleterre;ÿNewcastle United;Newcastle United F.C.
2008;Nigeria;10;Milieu de terrain;Mikel John Obi;22 April 1987 ;1987-04-22;20;Angleterre;ÿChelsea;Chelsea F.C.
2008;Nigeria;11;Attaquant;Peter Odemwingie;15 July 1981 ;1981-07-15;26;Russie;ÿLokomotiv Moscow;FC Lokomotiv Moscow
2008;Nigeria;12;Gardien de but;Austin Ejide;8 April 1984 ;1984-04-08;23;France;ÿBastia;SC Bastia
2008;Nigeria;13;D‚fenseur;Rabiu Afolabi;18 April 1980 ;1980-04-18;27;France;ÿSochaux;FC Sochaux-Montb‚liard
2008;Nigeria;14;Milieu de terrain;Seyi Olofinjana;12 June 1980 ;1980-06-12;27;Angleterre;ÿWolverhampton Wanderers;ÿWolverhampton Wanderers
2008;Nigeria;15;Attaquant;Ikechukwu Uche;5 January 1984 ;1984-01-05;24;Espagne;ÿGetafe;Getafe CF
2008;Nigeria;16;Milieu de terrain;Dickson Etuhu;8 June 1982 ;1982-06-08;25;Angleterre;ÿSunderland;Sunderland A.F.C.
2008;Nigeria;17;Attaquant;Stephen Makinwa;26 July 1983 ;1983-07-26;24;Italie;ÿLazio;S.S. Lazio
2008;Nigeria;18;Attaquant;Victor Obinna;25 March 1987 ;1987-03-25;20;Italie;ÿChievo;A.C. ChievoVerona
2008;Nigeria;19;D‚fenseur;Ifeanyi Emeghara;24 March 1984 ;1984-03-24;23;Roumanie;ÿSteaua Bucure?ti;FCSB
2008;Nigeria;20;Milieu de terrain;Onyekachi Okonkwo;13 May 1982 ;1982-05-13;25;Suisse;ÿZrich;Grasshopper Club Zrich
2008;Nigeria;21;Milieu de terrain;Richard Eromoigbe;26 June 1984 ;1984-06-26;23;Bulgarie;ÿLevski Sofia;PFC Levski Sofia
2008;Nigeria;22;D‚fenseur;Onyekachi Apam;30 December 1985 ;1985-12-30;22;France;ÿNice;OGC Nice
2008;Nigeria;23;Gardien de but;Dele Aiyenugba;20 November 1983 ;1983-11-20;24;Israel;ÿBnei Yehuda;Bnei Yehuda Tel Aviv F.C.
2008;Senegal;1;Gardien de but;Tony Sylva;17 May 1975 ;1975-05-17;32;France;ÿLille;Lille OSC
2008;Senegal;2;D‚fenseur;Ibrahima Sonko;22 January 1981 ;1981-01-22;26;Angleterre;ÿReading;Reading F.C.
2008;Senegal;3;Milieu de terrain;Guirane N'Daw;24 April 1984 ;1984-04-24;23;France;ÿSochaux;FC Sochaux-Montb‚liard
2008;Senegal;4;D‚fenseur;Mohamed Sarr;23 December 1983 ;1983-12-23;24;Belgique;ÿStandard LiŠge;Standard LiŠge
2008;Senegal;5;D‚fenseur;Souleymane Diawara;24 December 1978 ;1978-12-24;29;France;ÿBordeaux;FC Girondins de Bordeaux
2008;Senegal;6;D‚fenseur;Ibrahima Faye;22 October 1979 ;1979-10-22;28;France;ÿTroyes;ES Troyes AC
2008;Senegal;7;Attaquant;Henri Camara;10 May 1977 ;1977-05-10;30;Angleterre;ÿWest Ham United;West Ham United F.C.
2008;Senegal;8;Attaquant;Mamadou Niang;13 October 1983 ;1983-10-13;24;France;ÿMarseille;Olympique de Marseille
2008;Senegal;9;Attaquant;Babacar Gueye;2 March 1986 ;1986-03-02;21;France;ÿMetz;FC Metz
2008;Senegal;10;Milieu de terrain;Ousmane N'Doye;21 March 1978 ;1978-03-21;29;Portugal;ÿAcad‚mica de Coimbra;Associa‡Æo Acad‚mica de Coimbra ? O.A.F.
2008;Senegal;11;Attaquant;El Hadji Dioufÿ(c;15 January 1981 ;1981-01-15;27;Angleterre;ÿBolton Wanderers;Bolton Wanderers F.C.
2008;Senegal;12;D‚fenseur;Moustapha Bayal Sall;30 November 1985 ;1985-11-30;22;France;ÿSaint-tienne;AS Saint-tienne
2008;Senegal;13;D‚fenseur;Lamine Diatta;2 July 1975 ;1975-07-02;32;Turquie;ÿBe?ikta?;Be?ikta? J.K.
2008;Senegal;14;Milieu de terrain;Papa Waigo;20 January 1984 ;1984-01-20;24;Italie;ÿGenoa;Genoa CFC
2008;Senegal;15;Milieu de terrain;"DiOman;sy Kamara";8 November 1980 ;1980-11-08;27;Angleterre;ÿFulham;Fulham F.C.
2008;Senegal;16;Gardien de but;Cheick N'Diaye;15 February 1985 ;1985-02-15;22;France;ÿCr‚teil;US Cr‚teil-Lusitanos
2008;Senegal;17;Attaquant;Modou Sougou;18 December 1984 ;1984-12-18;23;Portugal;ÿUniÆo de Leiria;U.D. Leiria
2008;Senegal;18;Milieu de terrain;Fr‚d‚ric Mendy;6 November 1981 ;1981-11-06;26;France;ÿBastia;SC Bastia
2008;Senegal;19;Milieu de terrain;Papa Bouba Diop;28 January 1980 ;1980-01-28;27;Angleterre;ÿPortsmouth;Portsmouth F.C.
2008;Senegal;20;Milieu de terrain;Abdoulaye Faye;26 February 1978 ;1978-02-26;29;Angleterre;ÿNewcastle United;Newcastle United F.C.
2008;Senegal;21;D‚fenseur;Habib Beye;19 October 1977 ;1977-10-19;30;Angleterre;ÿNewcastle United;Newcastle United F.C.
2008;Senegal;22;D‚fenseur;"Papa Mali;ck Ba";11 November 1980 ;1980-11-11;27;Suisse;ÿBasel;FC Basel
2008;Senegal;23;Gardien de but;Bouna Coundoul;4 March 1982 ;1982-03-04;25;Etats-Unis;ÿColorado Rapids;Colorado Rapids
2008;Sudan;1;Gardien de but;Akram El Hadi Salim;27 February 1987 ;1987-02-27;20;Sudan;ÿAl-Merrikh SC;Al-Merrikh SC
2008;Sudan;2;D‚fenseur;Omer Mohamed Bakhit;24 November 1984 ;1984-11-24;23;Sudan;ÿAl-Hilal Club;Al-Hilal SFC
2008;Sudan;3;D‚fenseur;Mousa El Tayeb;15 June 1984 ;1984-06-15;23;Sudan;ÿAl-Merrikh SC;Al-Merrikh SC
2008;Sudan;4;D‚fenseur;Mohammed Ali El Khider;1 January 1985 ;1985-01-01;23;Sudan;ÿAl-Merrikh SC;Al-Merrikh SC
2008;Sudan;5;Milieu de terrain;Ala'a Eldin Yousif;3 January 1982 ;1982-01-03;26;Sudan;ÿAl-Hilal Club;Al-Hilal SFC
2008;Sudan;6;D‚fenseur;Richard Justin Lado;5 October 1979 ;1979-10-05;28;Sudan;ÿAl-Hilal Club;Al-Hilal SFC
2008;Sudan;7;Milieu de terrain;Alaa Eldin Jibril;7 December 1978 ;1978-12-07;29;Sudan;ÿAl-Hilal Club;Al-Hilal SFC
2008;Sudan;8;Milieu de terrain;Haitham Mustafa;19 July 1977 ;1977-07-19;30;Sudan;ÿAl-Hilal Club;Al-Hilal SFC
2008;Sudan;9;Milieu de terrain;Hamouda Bashir;3 January 1984 ;1984-01-03;24;Sudan;ÿAl-Hilal Club;Al-Hilal SFC
2008;Sudan;10;Attaquant;Haytham Tambal;28 November 1978 ;1978-11-28;29;Sudan;ÿAl-Merrikh SC;Al-Merrikh SC
2008;Sudan;11;Attaquant;Alaa Eldin Babiker;16 December 1984 ;1984-12-16;23;Sudan;ÿAl-Merrikh SC;Al-Merrikh SC
2008;Sudan;12;Milieu de terrain;Bader Eldin Abdalla Galag;1 April 1981 ;1981-04-01;26;Sudan;ÿAl-Merrikh SC;Al-Merrikh SC
2008;Sudan;13;Milieu de terrain;Muhannad El Tahir;3 December 1982 ;1982-12-03;25;Sudan;ÿAl-Hilal Club;Al-Hilal SFC
2008;Sudan;14;Milieu de terrain;Mujahid Ahmed;14 August 1981 ;1981-08-14;26;Sudan;ÿAl-Merrikh SC;Al-Merrikh SC
2008;Sudan;15;D‚fenseur;Amir Damar Koku;8 December 1979 ;1979-12-08;28;Sudan;ÿAl-Merrikh SC;Al-Merrikh SC
2008;Sudan;16;Gardien de but;El Muez Mahgoub;14 August 1978 ;1978-08-14;29;Sudan;ÿAl-Hilal Club;Al-Hilal SFC
2008;Sudan;17;Attaquant;Faisal Agab;24 August 1978 ;1978-08-24;29;Sudan;ÿAl-Merrikh SC;Al-Merrikh SC
2008;Sudan;18;D‚fenseur;"Khalid Hassan Ali ""Jolit""";3 January 1981 ;1981-01-03;27;Sudan;ÿAl-Hilal Club;Al-Hilal SFC
2008;Sudan;19;D‚fenseur;Ahmed El-Basha;2 January 1982 ;1982-01-02;26;Sudan;ÿAl-Merrikh SC;Al-Merrikh SC
2008;Sudan;20;Attaquant;Abdelhamid Amari;20 August 1984 ;1984-08-20;23;Sudan;ÿAl-Merrikh SC;Al-Merrikh SC
